route_id,direction_id,trip_headsign,wheelchair_accessible,block_id,shape_id,stop_id,stop_sequence,stop_headsign,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,trip_direction,neighborhood_name
10M,1,Aliados,1,,10M_1_1_shp,ALXH3,26,,ALXH3,ALEX. HERCULANO,41.1442427332737,-8.60525018060673,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ALXH3,INBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
10M,1,Aliados,1,,10M_1_1_shp,BTLH1,27,,BTLH1,BATALHA,41.145083316354,-8.60716661149907,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BTLH1,INBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
10M,1,Aliados,1,,10M_1_1_shp,PRDJ,28,,PRDJ,PR. D. JOÃO I,41.1475811967699,-8.60912607741907,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRDJ,INBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
10M,1,Aliados,1,,10M_1_1_shp,AAL4,29,,AAL4,AV.ALIADOS,41.1485277270248,-8.61066664214757,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AAL4,INBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
10M,1,Aliados,1,,10M_1_1_shp,AL3,30,,AL3,AV. ALIADOS,41.1473646177743,-8.61147403739939,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AL3,INBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
11M,0,Coimbrões,1,,11M_0_1_shp,HSJ6,1,,HSJ6,HOSP. S. JOÃO (URGÊNCIA),41.1828921092331,-8.60052355775418,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HSJ6,OUTBOUND_CITY_CENTER,Paranhos
11M,0,Coimbrões,1,,11M_0_1_shp,ESED2,2,,ESED2,ESC. SUP. EDUCAÇÃO,41.1813889166248,-8.59766665655445,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ESED2,OUTBOUND_CITY_CENTER,Paranhos
11M,0,Coimbrões,1,,11M_0_1_shp,FEUP2,3,,FEUP2,FACULDADE DE ENGENHARIA,41.1790833201085,-8.5987499771748,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FEUP2,OUTBOUND_CITY_CENTER,Paranhos
11M,0,Coimbrões,1,,11M_0_1_shp,FEP1,4,,FEP1,FACULDADE DE ECONOMIA,41.1754999619678,-8.60022216202211,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FEP1,OUTBOUND_CITY_CENTER,Paranhos
11M,0,Coimbrões,1,,11M_0_1_shp,CPRN4,5,,CPRN4,CEMITÉRIO PARANHOS,41.17420880451,-8.6004976613948,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPRN4,OUTBOUND_CITY_CENTER,Paranhos
11M,0,Coimbrões,1,,11M_0_1_shp,IPRN2,6,,IPRN2,IGREJA DE PARANHOS,41.1734088566364,-8.60580445084521,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IPRN2,OUTBOUND_CITY_CENTER,Paranhos
11M,0,Coimbrões,1,,11M_0_1_shp,CVLO,7,,CVLO,COVELO,41.1665936865342,-8.60738693845119,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVLO,OUTBOUND_CITY_CENTER,Paranhos
11M,0,Coimbrões,1,,11M_0_1_shp,CONS2,8,,CONS2,CONSTITUIÇÃO,41.1633333556051,-8.60897224515225,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CONS2,OUTBOUND_CITY_CENTER,Paranhos
11M,0,Coimbrões,1,,11M_0_1_shp,HSM,9,,HSM,HOSP. S.TA MARIA,41.1601296674161,-8.61003012181917,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HSM,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
11M,0,Coimbrões,1,,11M_0_1_shp,PRSM2,10,,PRSM2,PARAÍSO (METRO),41.1569933303712,-8.61006701903923,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRSM2,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
11M,0,Coimbrões,1,,11M_0_1_shp,GCRT2,11,,GCRT2,GONÇALO CRISTÓVÃO,41.154420642738,-8.61010777189339,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=GCRT2,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
11M,0,Coimbrões,1,,11M_0_1_shp,TRD5,12,,TRD5,TRINDADE,41.1522221863897,-8.61016660973729,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TRD5,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
11M,0,Coimbrões,1,,11M_0_1_shp,AL7,13,,AL7,AV. ALIADOS,41.1481552258623,-8.61135805535354,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AL7,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
11M,0,Coimbrões,1,,11M_0_1_shp,AL3,14,,AL3,AV. ALIADOS,41.1473646177743,-8.61147403739939,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AL3,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
11M,0,Coimbrões,1,,11M_0_1_shp,MS2,15,,MS2,MOUZINHO  SILVEIRA,41.1434377730167,-8.61337077626025,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MS2,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
11M,0,Coimbrões,1,,11M_0_1_shp,RBR1,16,,RBR1,RIBEIRA,41.1412135444906,-8.61390670015759,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBR1,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
11M,0,Coimbrões,1,,11M_0_1_shp,ELVG1,17,,ELVG1,ELEVADOR GUINDAIS,41.1411195006185,-8.61054713593278,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ELVG1,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
11M,0,Coimbrões,1,,11M_0_1_shp,PLU3,18,,PLU3,PONTE LUÍZ I,41.1387499994393,-8.60975001196584,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PLU3,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,0,Coimbrões,1,,11M_0_1_shp,GNR3,19,,GNR3,GNR,41.1355594631975,-8.6116024296669,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=GNR3,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,0,Coimbrões,1,,11M_0_1_shp,CM5,20,,CM5,CAMÕES,41.1342777780693,-8.60941660098788,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CM5,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,0,Coimbrões,1,,11M_0_1_shp,GENT2,21,,GENT2,GENERAL TORRES,41.1338332972875,-8.60763884910338,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=GENT2,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,0,Coimbrões,1,,11M_0_1_shp,DSRR1,22,,DSRR1,DANIEL SERRÃO,41.1317351677698,-8.60701513192472,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DSRR1,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,0,Coimbrões,1,,11M_0_1_shp,TRBG1,23,,TRBG1,TRIBUNAL DE GAIA,41.1289444259142,-8.61002779038752,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TRBG1,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,0,Coimbrões,1,,11M_0_1_shp,DISP1,24,,DISP1,DISPENSÁRIO,41.1292471575865,-8.61494759105916,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DISP1,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,0,Coimbrões,1,,11M_0_1_shp,DVE2,25,,DVE2,DEVESAS (ESTAÇÃO),41.1291943892737,-8.6205000152955,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DVE2,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,0,Coimbrões,1,,11M_0_1_shp,MRI2,26,,MRI2,MARIANI,41.1279166737339,-8.62300001879237,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MRI2,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,0,Coimbrões,1,,11M_0_1_shp,APRD2,27,,APRD2,ARCO DO PRADO,41.1270832933353,-8.6246944389439,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=APRD2,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,0,Coimbrões,1,,11M_0_1_shp,CMSM1,28,,CMSM1,CEMITÉRIO STA. MARINHA,41.1288888794184,-8.62672218398002,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CMSM1,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,0,Coimbrões,1,,11M_0_1_shp,BVC2,29,,BVC2,B.V. COIMBRÕES,41.1272221931979,-8.62924996081456,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BVC2,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,0,Coimbrões,1,,11M_0_1_shp,LV1,30,,LV1,LAVOURAS,41.125222173976,-8.63163885268604,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LV1,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,0,Coimbrões,1,,11M_0_1_shp,COB4,31,,COB4,COIMBRÕES,41.1242222466399,-8.63155553315725,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=COB4,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,0,Coimbrões,1,,11M_0_1_shp,AGOM1,32,,AGOM1,AUGUSTO GOMES,41.1235277199274,-8.63377772353843,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AGOM1,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,0,Coimbrões,1,,11M_0_1_shp,RMT1,33,,RMT1,R. DAS MATAS,41.1210433006019,-8.63355935067303,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RMT1,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,0,Coimbrões,1,,11M_0_1_shp,QBV1,34,,QBV1,QUINTA BELA VISTA,41.1188810451763,-8.63497480868313,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=QBV1,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,1,Hosp. S. João,1,,11M_1_1_shp,QBV2,1,,QBV2,QUINTA BELA VISTA,41.118813564893,-8.63469472019814,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=QBV2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,1,Hosp. S. João,1,,11M_1_1_shp,RMT2,2,,RMT2,R. DAS MATAS,41.1207758994147,-8.63334631860043,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RMT2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,1,Hosp. S. João,1,,11M_1_1_shp,LGDM2,3,,LGDM2,L. DOMINGOS MATOS,41.1224166214152,-8.63261113366911,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGDM2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,1,Hosp. S. João,1,,11M_1_1_shp,COB3,4,,COB3,COIMBRÕES,41.1242499518121,-8.63141665959505,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=COB3,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,1,Hosp. S. João,1,,11M_1_1_shp,COB6,5,,COB6,COIMBRÕES 1,41.1239722085091,-8.63030558003839,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=COB6,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,1,Hosp. S. João,1,,11M_1_1_shp,RGR1,6,,RGR1,REGUEIRA,41.1248610969695,-8.62780556020498,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGR1,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,1,Hosp. S. João,1,,11M_1_1_shp,APRD1,7,,APRD1,ARCO DO PRADO,41.1266671630726,-8.62512490655616,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=APRD1,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,1,Hosp. S. João,1,,11M_1_1_shp,MRI1,8,,MRI1,MARIANI,41.1278611125454,-8.62291660224495,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MRI1,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,1,Hosp. S. João,1,,11M_1_1_shp,DVE3,9,,DVE3,DEVESAS (ESTAÇÃO),41.129194431061,-8.62027779837081,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DVE3,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,1,Hosp. S. João,1,,11M_1_1_shp,DISP2,10,,DISP2,DISPENSÁRIO,41.1292777326324,-8.61547215818273,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DISP2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,1,Hosp. S. João,1,,11M_1_1_shp,TRBG2,11,,TRBG2,TRIBUNAL DE GAIA,41.1289444563532,-8.61186113572901,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TRBG2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,1,Hosp. S. João,1,,11M_1_1_shp,HG3,12,,HG3,HOSP. GAIA,41.1291771851615,-8.60900747135588,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HG3,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,1,Hosp. S. João,1,,11M_1_1_shp,GENT,13,,GENT,GENERAL TORRES,41.1335000099114,-8.60838888545431,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=GENT,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,1,Hosp. S. João,1,,11M_1_1_shp,CM3,14,,CM3,CAMÕES,41.134204258747,-8.6096661706617,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CM3,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,1,Hosp. S. João,1,,11M_1_1_shp,GNR2,15,,GNR2,GNR,41.1356323336031,-8.61142323991135,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=GNR2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,1,Hosp. S. João,1,,11M_1_1_shp,PLU2,16,,PLU2,PONTE LUÍZ I,41.1385380178247,-8.60988520536511,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PLU2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
11M,1,Hosp. S. João,1,,11M_1_1_shp,ELVG2,17,,ELVG2,ELEVADOR GUINDAIS,41.1412720739477,-8.61066735453043,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ELVG2,INBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
11M,1,Hosp. S. João,1,,11M_1_1_shp,RBR2,18,,RBR2,RIBEIRA,41.1412184432508,-8.61426370642136,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBR2,INBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
11M,1,Hosp. S. João,1,,11M_1_1_shp,MS1,19,,MS1,MOUZINHO SILVEIRA,41.1435833265365,-8.61297221493401,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MS1,INBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
11M,1,Hosp. S. João,1,,11M_1_1_shp,SBNT3,20,,SBNT3,EST. S.BENTO,41.1447777336355,-8.61133333540896,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SBNT3,INBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
11M,1,Hosp. S. João,1,,11M_1_1_shp,PRDJ,21,,PRDJ,PR. D. JOÃO I,41.1475811967699,-8.60912607741907,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRDJ,INBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
11M,1,Hosp. S. João,1,,11M_1_1_shp,AAL2,22,,AAL2,AV. ALIADOS,41.1488184731304,-8.61047208496171,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AAL2,INBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
11M,1,Hosp. S. João,1,,11M_1_1_shp,TRD1,23,,TRD1,TRINDADE,41.1517695414226,-8.60960246400057,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TRD1,INBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
11M,1,Hosp. S. João,1,,11M_1_1_shp,GCRT1,24,,GCRT1,GONÇALO CRISTÓVÃO,41.1541944452086,-8.6096111316042,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=GCRT1,INBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
11M,1,Hosp. S. João,1,,11M_1_1_shp,PRSM1,25,,PRSM1,PARAÍSO (METRO),41.1570540576503,-8.60910232409264,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRSM1,INBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
11M,1,Hosp. S. João,1,,11M_1_1_shp,HSM1,26,,HSM1,HOSP. S.TA MARIA,41.1593540691223,-8.60815395475939,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HSM1,INBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
11M,1,Hosp. S. João,1,,11M_1_1_shp,CONS1,27,,CONS1,CONSTITUIÇÃO,41.1638278148902,-8.60630376891161,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CONS1,INBOUND_CITY_CENTER,Paranhos
11M,1,Hosp. S. João,1,,11M_1_1_shp,CVLO1,28,,CVLO1,COVELO,41.1659166900427,-8.60633074918764,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVLO1,INBOUND_CITY_CENTER,Paranhos
11M,1,Hosp. S. João,1,,11M_1_1_shp,IPRN1,29,,IPRN1,IGREJA DE PARANHOS,41.1741286245383,-8.60583382917094,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IPRN1,INBOUND_CITY_CENTER,Paranhos
11M,1,Hosp. S. João,1,,11M_1_1_shp,ISEP3,30,,ISEP3,ISEP/AGRA,41.176408832424,-8.60797952743696,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ISEP3,INBOUND_CITY_CENTER,Paranhos
11M,1,Hosp. S. João,1,,11M_1_1_shp,ISEP1,31,,ISEP1,I.S.E.P.,41.1785721459621,-8.60914310319778,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ISEP1,INBOUND_CITY_CENTER,Paranhos
11M,1,Hosp. S. João,1,,11M_1_1_shp,IB3,32,,IB3,ILHA BRAVA,41.1817816316492,-8.60929058960363,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IB3,INBOUND_CITY_CENTER,Paranhos
11M,1,Hosp. S. João,1,,11M_1_1_shp,ST3,33,,ST3,S. TOMÉ,41.1838044114954,-8.60940372690547,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ST3,INBOUND_CITY_CENTER,Paranhos
11M,1,Hosp. S. João,1,,11M_1_1_shp,IPO4,34,,IPO4,IPO (CIRCUNVAL.),41.1839151435425,-8.60438677565646,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IPO4,INBOUND_CITY_CENTER,Paranhos
11M,1,Hosp. S. João,1,,11M_1_1_shp,HSJ6,35,,HSJ6,HOSP. S. JOÃO (URGÊNCIA),41.1828921092331,-8.60052355775418,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HSJ6,INBOUND_CITY_CENTER,Paranhos
12M,1,Aliados,1,,12M_1_1_shp,SO2,1,,SO2,STO. OVÍDIO,41.1161388643975,-8.6071944869778,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SO2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
12M,1,Aliados,1,,12M_1_1_shp,LGET2,2,,LGET2,L. ESTEVÃO TORRES,41.1183280905388,-8.60850121242557,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGET2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
12M,1,Aliados,1,,12M_1_1_shp,CSSR2,3,,CSSR2,C. SAÚDE S. REIS,41.1206110960984,-8.60975000314457,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSSR2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
12M,1,Aliados,1,,12M_1_1_shp,SRRS2,4,,SRRS2,SOARES DOS REIS,41.1229779243921,-8.61149484799281,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SRRS2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
12M,1,Aliados,1,,12M_1_1_shp,BRRS,5,,BRRS,BARROSA,41.1250555463489,-8.61238890341704,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BRRS,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
12M,1,Aliados,1,,12M_1_1_shp,TCVC,6,,TCVC,TV.CONSELHEIRO VELOSO DA CRUZ,41.1254722309069,-8.61491669315486,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TCVC,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
12M,1,Aliados,1,,12M_1_1_shp,ALPR1,7,,ALPR1,ALFÉRES PEREIRA,41.1242777670997,-8.61627781515718,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ALPR1,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
12M,1,Aliados,1,,12M_1_1_shp,VDV2,8,,VDV2,VISCONDE DEVESAS,41.1225833226171,-8.61449994264625,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VDV2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
12M,1,Aliados,1,,12M_1_1_shp,INFH2,9,,INFH2,INFANTE D.HENRIQUE,41.1203610747223,-8.61533335888864,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=INFH2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
12M,1,Aliados,1,,12M_1_1_shp,TELH2,10,,TELH2,TELHEIRA,41.1176944499494,-8.61922215802122,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TELH2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
12M,1,Aliados,1,,12M_1_1_shp,GSHP2,11,,GSHP2,GAIASHOPPING,41.1188055788054,-8.62219447219774,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=GSHP2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
12M,1,Aliados,1,,12M_1_1_shp,MAKR4,12,,MAKR4,MAKRO,41.1203888374464,-8.62661106801497,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MAKR4,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
12M,1,Aliados,1,,12M_1_1_shp,AKI2,13,,AKI2,AKI,41.1221111237972,-8.62494445273721,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AKI2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
